ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,kategoria,long_duration,large_transfer,resp_p,kategoria_portu,abuse_score_orig_h,abuse_score_resp_h
1428899986.966777,CJyuKm3vRdYy3YiEAh,gAAAAABnVyhgznfn2XN-wv7ZDx0IL73EkecH2l0iOBWw-sUmxX6iMVZO_rCKHRJiDzxzDJMmlVJnG2RHi3Ne2GQSk40lKPLaQw==,3363,gAAAAABnVyhg4CzDVsRCfXFSemz67LV7aK5bonts3CU2y8gdjJqnrGxybJAHw88bDdfImOviFtaTFQZTeQk5Ug8WyrjgIsUG1Q==,80,tcp,,,,,S0,True,False,0,S,1,48,0,0,Zewnetrzne,Nie,Nie,80,Standardowy,Brak API,Brak API
1428896043.343335,CIhIKt3jrksqyBwlqh,gAAAAABnVyhgD8qHDdLcGgE9o2iDpSS90HJr3NUGKtxdiT22BlLQT87kdbh3OGIIQ8fqkacbL-jpCM5ED7As1mLoHr6Mp_ZBtQ==,52626,gAAAAABnVyhgoQ2J5SdWnwJZS_h0X8X9P-E-QF0G0yYlq5SVs9euoRhYm1RRp9QTxoXJ7FmQbnKsL5DD3cXRF135IBRFoT2Ecg==,443,tcp,ssl,3956.810746192932,32995.0,19188.0,SF,True,False,0,ShADadtfF,210,41467,206,27725,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428900004.001212,CJXaaH1o4EP1HdQdqb,gAAAAABnVyhgPKEUycOGS_5M0MA9K41fnT5qvmCCLok1fJE2NvAKIiIdT4Hbr1J8-anAKRfNyWi_OXRS3nOvC2KtsQJdpQB9Nw==,3364,gAAAAABnVyhg0A9h8VcEb_kbKQ3RmtzIsRKZ-ZOLRyZr5pCeCqg1e3gtJq9RLsLElsuK8NcLwAwVQ2F_hlZjXRX8AhWKdh2-ig==,80,tcp,,2.981166124343872,0.0,0.0,S0,True,False,0,S,2,96,0,0,Zewnetrzne,Nie,Nie,80,Standardowy,Brak API,Brak API
1428900000.277293,CPEyhN1yZmunuh0DFi,gAAAAABnVyhgLKxc2KDyRfjvV4hOwV507WrhDzSi6flfu3mFNIx1F-j51tqGHwIcaMGlDnIryGnlDoLqnhJe9Vq6MmnM4-IhcQ==,62852,gAAAAABnVyhgwjz-fHqmpPZUZNvYzu7q7Y77Fq1HLnycu6GcJm53w1NqxFPD23N6cX3X6kFLyPCs9IXihRKV5Guishzkj6Q7KA==,53,udp,dns,0.030179023742675,46.0,62.0,SF,True,True,0,Dd,1,74,1,90,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428900012.998209,CKTkYj3xYtSOadmLa6,gAAAAABnVyhgeZTzQSWllEYSQMG9CKKP1TK92eRjr6YDLvjxB5bTEYDgoaopAhgc2Xd4Uy2B6hUw7gcWHUaPFthJqI_uP2vPzg==,3364,gAAAAABnVyhgGimpW0IwkfHy3Ob1fOVCaCaYZ32Ka3UFDxsg4gpRUcSgD8nxVar724GaIbDCDFS6ZfjE6FeFPTQF2Ir2rMF7rA==,80,tcp,,,,,S0,True,False,0,S,1,48,0,0,Zewnetrzne,Nie,Nie,80,Standardowy,Brak API,Brak API
1428900013.299606,CkueEtZJWbODFbUG7,gAAAAABnVyhgaBBBnYK501WGf8xy1cmmfhYvChHCDLTte1uo9HAhFxz7chena5_LwVN7cB5dX5_mzp7i9ql0Qk8O6DKJ7es0jg==,4616,gAAAAABnVyhgC6haIi4ZDLYCZdZ5lEmVGJGkZGqN-LaEFe2YGYvqFmrMR0xKxIYSNMxSk5gRyTyFPZVUX_eTpdt0drIMAfDL8Q==,53,udp,dns,0.0017399787902830002,34.0,74.0,SF,True,True,0,Dd,1,62,1,102,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428899872.865119,CIzhXt2a7FncJv07e9,gAAAAABnVyhg-QN1nDNZUfPMtprsNqAjnWdFtZulBrUVLKxw61vRnx9QNEmS9ktQ_zhNU8zroItw_1jrMeZSljw-23_fCakYSg==,52717,gAAAAABnVyhgOJ5eFN06zfXrJpjx3boOQpZ1TSLjZZMre_F-7OU8fjDgUWwaYUIyzGDf6IzuPDCYlbTVgN7JBGk6mV6S8KDBaQ==,80,tcp,http,170.77586102485657,1329.0,1133.0,RSTO,True,False,0,ShADadR,9,1701,7,1425,Zewnetrzne,Tak,Tak,80,Standardowy,Brak API,Brak API
1428899872.650102,Cf1X833fsBbOLFplw2,gAAAAABnVyhg2iLo3OQclJnuwuKv_ltuKBVw5LMSW7mJaJvPwPfoHFwiPl7Lh-S-utpJTZWWTZVSZrcEmtJYedcH1thmdwSkLA==,52715,gAAAAABnVyhg3cIHe_8DApYuzU0at8YfZ41ICrV34xhz8UUHBjqlBRsbGuuGrPCRRfJZTAw8-uqz6DCCJwkLBbdqRsVQEQDTiA==,80,tcp,http,170.99089217185974,286.0,232.0,RSTO,True,False,0,ShADadR,5,498,3,364,Zewnetrzne,Tak,Nie,80,Standardowy,Brak API,Brak API
1428899872.753504,CfHJsS2YIbKo5w7vKb,gAAAAABnVyhgQebegCR2fnBh9JObpqNfZWgsd5DYK-00oLLDbfh9W9Jk6LlmiIVs7pr1BBH3mSMp48aEbXjb_UwkSyX_e4woxg==,52716,gAAAAABnVyhgdEbgQRHM5CZb971LQwsJ_f8AindnL8QmckPyYn5f9Eyqdu36LnnqmPno2j4-VkNq5qlQgGGeYx9d5iDX33m9ng==,80,tcp,http,170.88749289512634,274.0,248.0,RSTO,True,False,0,ShADadtR,6,538,4,668,Zewnetrzne,Tak,Nie,80,Standardowy,Brak API,Brak API
1428900058.70075,C5nMoh2FaRw3zuESsj,gAAAAABnVyhgoFvMzVLmfIKyiAehmXq7AXoVGklCJaSWTjDBet7F3blWqtqJBFJ_umwH5qLIJ8nbLRM0aj71qYR6wsA2U1e54g==,34335,gAAAAABnVyhgA3w2E2-PJuwfAUVSivuTig5c4PbxJWG6amzniZ1yzUacs_yAe1sJnP6XIC0aDNu7yTkrzKdmcVkj8rDcyhrv2A==,110,tcp,pop3,0.606006860733032,92.0,2381.0,SF,True,False,0,ShAdDafF,12,724,15,3169,Zewnetrzne,Nie,Tak,110,Standardowy,Brak API,Brak API
1428900058.603626,CP6qvC3bXLKjLFVGjg,gAAAAABnVyhgVy5hZGCtHnXbbXqIrqzCd2fg-5ksjyRd5tujtRCi3Jof7I58X9JPo0l2mZ__xOLj92cA8f5mxCNp18QRyX0XTA==,3930,gAAAAABnVyhgVRrK_oBpxPU9oZ6LwhbezyQCMuEk5SKHhz-0TH9P-08FbloB0dTUOZJJk4SRZE3H_zBGnLGaDDydR9cQjmmjMQ==,53,udp,dns,0.005302906036376001,29.0,61.0,SF,True,True,0,Dd,1,57,1,89,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428900058.603637,CPIvOG3eezkfQu66N,gAAAAABnVyhgEIzKpItmebsAvfLPcphaFsW_GeXJ3WSbMbRJhviMD1uy9TxoRiv2jrBrAYdwn74mFK4E63FFPtxnfojVWK82qg==,9526,gAAAAABnVyhgp6y2eVv56_A-9mDckK50vRT8_rG2ZN1dMTdmqD5m1iH71gsgLZ-N3D0Mn6TirMTxULTbo-sv_r3JNJmm0D9t6g==,53,udp,dns,0.096885919570922,29.0,87.0,SF,True,True,0,Dd,1,57,1,115,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428899835.476045,CPtqzJ17XkoKG71lD3,gAAAAABnVyhgO_BeGl40XPz1N5Bb2GL0LNtFJ1FKrROeIQnuQ_a1Y_Blv1I1bypHb3c-gACGHy1xzEXaWGzlcvBx4LhAFKEsYw==,52710,gAAAAABnVyhggs8zAqp54wMfqX3gD8Ay-8b5wDNWrl16p36zcAceyxQqo0HrrF8-IXQIvlJt8PhR1PSPsrSFKtfw2UnWx8jUJw==,443,tcp,ssl,242.043133020401,2014.0,599.0,SF,True,False,0,ShADadtTfF,14,2603,13,1608,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428900027.608887,CqFGkw18jfGklx1hvl,gAAAAABnVyhgWwfmicRI-QETuAQpIKdCNGH9hogw3Ew6-26XrKDYjlZxqA5FYR6zXmBO1DQSIccssiVXLlU6oENSa1ovV0BBzg==,123,gAAAAABnVyhginGLM6ToySiWdLgjyReQrvfCXjkp1HENjQ25k0uR5e5WSThYFSL9lID2AKseZAsfjjIt0L1dJFDgOZT5Gqo3bQ==,123,udp,ntp,0.08390092849731401,48.0,48.0,SF,True,False,0,Dd,1,76,1,76,Zewnetrzne,Nie,Nie,123,Standardowy,Brak API,Brak API
1428899840.433886,CsPQ121gHIX2ibGHd2,gAAAAABnVyhgQuhOJ0rOlggSVVx4J2AkOMGOoyenNwUg0qN4mVrRepcBMK1OEMdXu6OLHAdCnbda0antd_ABs_CX8Yke5amykw==,52712,gAAAAABnVyhgI45D7k1F832kjBMfpXNq8WWntAXmoLPC0IP0ZqKbd7Jfvj-wd-92QAORPmfg-_2KPj5Me3FFYqSLPxCI_e9qzA==,443,tcp,ssl,247.08684301376343,4138.0,1451.0,SF,True,False,0,ShADadTfFr,16,4795,16,2163,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428900013.304065,CNgfB01dudrUdWbW85,gAAAAABnVyhguaiyuivwGpuLg6QjMrZqXA5eOo4FJehb-nJ1TWRhfwnMsU31lPiKfZbSYAG4qEg38efgU5DUcOIwMaAy-dYdVw==,3365,gAAAAABnVyhgRwCKWLIrVK7lvImd2df0V4P5dDgRgXeaeUd6p3CPQF29dvuT9_deCgQbGxPIf7VbY8YO9Krl_2vjI14-okfx1g==,443,tcp,ssl,104.60929203033447,1406.0,1910.0,RSTO,True,False,0,ShADadfR,10,1814,12,2398,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428900120.310424,CbAVMn2ytpzqMy5f77,gAAAAABnVyhgX5aW2dQV_13aCFfj-B-u3KS0H-nXWT4Kt0Hk17cwByAzBJyp6Sge7dOZRIr04dXZiuYqQ2siQ1DLloaGWyrf9w==,52214,gAAAAABnVyhgX8ktPZ-l-OOoEocBaSMnQFkFwoFQ6A_2jjUPxUcIajGR73Vsx6cS75FH8ZsP1Q7oUZdAiTbOA4yj2pJawi643w==,53,udp,dns,0.0014948844909660002,33.0,76.0,SF,True,True,0,Dd,1,61,1,104,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428900135.482781,CV9ElB32tWYv3RJYRa,gAAAAABnVyhgMX6PzluYNWG_Te0jbK2SmjYenFMK--69MgZ2MmHBqhSFhzHjz46oYBtE5xOK4orEBxrVKF6_BbwoqxwIl1lPnw==,53933,gAAAAABnVyhgKYH2VXZh_d3LpqM6h-HLg4kJLHWC-MsvI_eDb-uKWWSZImrvl-xxhoDesss_RDRqk9E3SBdgCUOP8zhG_Cm7ug==,53,udp,dns,0.0013930797576900001,32.0,112.0,SF,True,True,0,Dd,1,60,1,140,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428899695.510159,CA0goV3Rt8PwUfbPL2,gAAAAABnVyhga8ebF0zovOZSQC3ZJ8F9P0TSjX2xtCUoxSmXZc0LCQb83DPU26A9ATBgqA8fT2YkAuOX5BDnpElwYPLTS3Rrug==,52705,gAAAAABnVyhg9PASvQ7AgiPup6n0a1-ARcr1AJjc2lfEd6JYCKNPocfWa8YIPC5ift_Vzwm4qjsAlLckNNd2k6LunZE4mcVkZg==,443,tcp,ssl,452.01845693588257,3789.0,1503.0,SF,True,False,0,ShADadTfF,21,4650,19,2383,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428899695.678461,CNOwdE3966We7bVEy8,gAAAAABnVyhgCkcJJI5yO2v-OZe1dkXXHYu6-3SywD1wk_c7hJMK3VSn_Yqi0qKgRR_0xYvaML88WkQ2nOH3XJVwaO0-ZzGWWA==,52706,gAAAAABnVyhgxmiXR4CpoycPi7QxQKkNU9rAdaqEFjBsxqd3KNlV3juADu-N-DFhLg3CmX3j3PW1bBAFIrImIwdSpyVGujqv5A==,443,tcp,ssl,451.8501708507538,5787.0,1982.0,SF,True,False,0,ShADadtTfF,23,6740,22,3885,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428899706.260865,C6J23M3aQ0gZzyNkJ2,gAAAAABnVyhgCNBm21CpHW2giz4XUvOSDL5BEihahMOQGXuiQCt6ezeidzszwp_IoN6aiPtqH7VKxnoJ0BRyqJGXJKb_nDs_BA==,52707,gAAAAABnVyhgaCGjKGbgHwm9WjkYmqXtIN8Eoxsqk-V_KxGcMPrK-vqujOoBocaJDWGRD4nNRL4o2JvtFM-8k6lJIZiK8L34EA==,443,tcp,ssl,451.2693109512329,8005.0,1823.0,SF,True,False,0,ShADadTtfFr,27,9118,26,3094,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428900131.367458,CBNj5D18fcN8E4Udc,gAAAAABnVyhg4XTyCSq9l-nHVb040V7WPe3zfAxrS4mKFyHExfcs9YPCr3PMMMUUAHcyFm6B9NgmG5ShSzoJ6bBv2apltpisrQ==,138,gAAAAABnVyhgofd74EBWRINI-IR3Aw2yt3SZuWxzb0WKGWGPJR3uzLnd5BG24kmDoaSMQZ0B1f4o61CxUqOWWDYiX4sl10eGmA==,138,udp,,,,,S0,True,True,0,D,1,239,0,0,Zewnetrzne,Nie,Nie,138,Standardowy,Brak API,Brak API
1428899842.267314,CmrdgP2RiOAfp3FVO7,gAAAAABnVyhg7NkcmuL8fqUNJmULVP3mnn2Q1z-O7vx_jfn8RHirJ-pK0KzU_P93fMU40XYs4z9EP15-Pb-8_Tgrs7Do115oWg==,52714,gAAAAABnVyhgXp2t4LSzm8D9RDxl6hXWGZrZrjgjY5BFosxgJveogiy2K1W-uEYj2mBKR7TIeVLAY8D_Xs2ANcADqgQvyja5eQ==,443,tcp,ssl,61.24604797363281,582.0,5669.0,S3,True,False,0,ShADadf,8,914,11,6121,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428899751.156381,CnwBO3eO6v81rmxgh,gAAAAABnVyhglOT4fwKmFiLD-ScMvIMcbjnlQMkZ6uYIg0PLKoJgsql3YTGFOtMJiBOIsi4ynnnjktcfCXM4VPpYAxbFvI2hSg==,58149,gAAAAABnVyhgHphE59VgKa9wuyJZOGxh-wRwRk5dRQP7OkPveHOMA5XA1Fgzp93ia8q-UGvCmIawfnmOqCn94dAz4IE3puDc2w==,443,tcp,ssl,177.19805312156677,4670.0,1135.0,SF,True,False,0,ShADadFfrr,21,5770,17,1979,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428899751.345811,CcZdic2alqjitzzHC2,gAAAAABnVyhg3xepDtQECBbHs1SPnXT-IuFY4soHkAsl5GqAcBFlpRGmP1kXet3qzjNs18CtgqXY0r5UiSIjNPLI9aULzXgzIw==,55012,gAAAAABnVyhgxwqQPpuJs-hmff08_eIyWKQ5-dcJNe2ktndoWfUNsBLL8WKaveuI-CLDysshYOw0tuXgJe-54Wb0RygM7Y62qw==,443,tcp,ssl,177.01103520393372,2856.0,3547.0,SF,True,False,1388,ShADadgtFfrr,26,4228,23,4703,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428899950.356283,CP5b682V36gwxKziMh,gAAAAABnVyhgro6n3Do6-GkyV9QC82qVappxjB9-sis2hVxI0g24ny7KNUIdq9hUac_WlnwDi8r5DxKV_e5PbHaF6T2WSQoYEQ==,51003,gAAAAABnVyhgnkX3ghZ3Vtyska_osTyZ8U4cAlOySr_PyZfuA906B4odluOmvtWzmP_i6x0mO4SG8DvRvzlf0oBF_m3yDYHmaA==,993,tcp,,0.37985706329345703,111.0,159.0,OTH,True,False,0,DdA,4,271,3,279,Zewnetrzne,Nie,Nie,993,Standardowy,Brak API,Brak API
1428899972.024452,C0ColE3ZeIzrJmjaR9,gAAAAABnVyhgWLQc42NxS_b9NjkXfGHdPdlppJC7ez5rwarhE_k-YYF6orRlqwx_9lOJm_IckNHh6wtVb6TghSuxojsi5HAlYA==,62551,gAAAAABnVyhgHvbUu41SYYFUWW7pz2GSaOYYRWVbxILtCMK6qtQSxn0gA9Zkwr4Uj-1ys3Mzv6tj8Trs1bN96__MbeR6hGuoyA==,12350,tcp,,0.45374011993408203,5.0,5.0,OTH,True,False,0,DdA,2,85,1,45,Zewnetrzne,Nie,Nie,12350,Niestandardowy,Brak API,Brak API
1428900226.118846,CqP95U2ERs4BxiQUxf,gAAAAABnVyhgaBNyIUEE8LjMpvEnJL_QMwukMYvJx8D4TBYGDXxeHS03oor3AlMSa7YTFne6N6veAPqtIqP1JTeJh8TzeAGCxA==,123,gAAAAABnVyhgeZXuJJ3oUS094C2WOvy_XEJUUlyD8RcQiI6YeT9GnxIIY4ZrflmHCdMR4Kx6sUGR5IUPE9pYDKeVVaAUMMcOYQ==,123,udp,ntp,0.034482955932617,48.0,48.0,SF,True,False,0,Dd,1,76,1,76,Zewnetrzne,Nie,Nie,123,Standardowy,Brak API,Brak API
1428900231.113628,CdSXHp4O9wlTINNzqh,gAAAAABnVyhgjGnKgBf9rBQrDv_bnRlMvJim4HV9dZ3xBvychEBMRQbODqPjOfH-UxHP6vLlVJbt8jYp2M_sM9pNHWXYQ_uOKQ==,138,gAAAAABnVyhgls7CrDx7itIqAdXsuIrdLbmqur-ysPDGFTY7qfrotCUxotX9CIb8nN9PJHv2IbIEV69Wu5xeb4AlqpVe8QfBVQ==,138,udp,,2.2172927856e-05,431.0,0.0,S0,True,True,0,D,2,487,0,0,Zewnetrzne,Nie,Nie,138,Standardowy,Brak API,Brak API
1428900231.113653,C5eRxx4FrBTBGpqqNa,gAAAAABnVyhgdzmd-eP07-bVL_KXyNPd_WQuAY1TkWg7LQtB4AcgjvGfVphiiSgx7saHk2U2Jc2M1tswTg6_sxucmMsM2zkbgg==,138,gAAAAABnVyhgr5hn-VQAjWjwOPfIU9IWKmJXHWav52b3KDH33OGMBnqHvvBhnCDOyahSXJXd992HEo8_eUUnfVhANvc72E-cmg==,138,udp,,3.0994415280000002e-06,451.0,0.0,S0,True,True,0,D,2,507,0,0,Zewnetrzne,Nie,Nie,138,Standardowy,Brak API,Brak API
1428900313.926125,Cn7eyg2mH25RzHPRBa,gAAAAABnVyhg80RThwjaQhgmElujbk8xBY6ceTPSV0Oho-Go0OV_AigCakVvHuermRKuBSExJWELiO7AGOd80QvveTl2JqXd4Q==,4616,gAAAAABnVyhgXOYWdN4aa2eyjtSfXTzmSkD5YXU3wxBpIAvPUW_deT7RZzKEiuWUBws3R9O-jen1jA1xuSMOkrO-pfiuszxkFw==,53,udp,dns,0.001534938812255,34.0,74.0,SF,True,True,0,Dd,1,62,1,102,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428900285.730384,CcTzIv4Qv50VrEJ7uf,gAAAAABnVyhgYoa2BxMl8bF-RntdeJCVhK66X0HNeoV3uQswbluMwbpV9gL1Zi-nV1k5V5OBN7a-3ght7_6a7O7bevucBSNMdQ==,123,gAAAAABnVyhgDcojaKjGlC0AKhj465tFEHkaRWg44RaAQvKoUC99bGIVWi8WSBLK3ovifZoq19FOikObPrHM9ysoxiMFzblviw==,123,udp,ntp,0.24041295051574701,48.0,48.0,SF,True,False,0,Dd,1,76,1,76,Zewnetrzne,Nie,Nie,123,Standardowy,Brak API,Brak API
1428900244.228856,C5rjx92P6vHR5bYxw3,gAAAAABnVyhgE9VwF-yyAm1GGfiVapg-KhFQ-6TscdaiR6KMPn_hchVNI8sgUQJXJ_p3TRpJlqSWb5ZD0_NuSa9Z5Hug26Qym9Us-WvRUDe69nn2Te1vo-0=,546,gAAAAABnVyhgN0vk_j8s1-nYzMqFzFNtcS2_m0dLauh4qyZ3-UbFOODrBvjm6BkVKPXHCEjm4bKaoiSM_xYrdBZ_xpZLYsFLxA==,547,udp,,63.00110983848572,644.0,0.0,S0,True,False,0,D,7,980,0,0,Zewnetrzne,Tak,Nie,547,Standardowy,Brak API,Brak API
1428900120.312925,CIra3hdEKAo3yt0g6,gAAAAABnVyhgUnSczwCwPK0x8U16y-WVzX5UpX-8ce6LZZ_1XHlN0hUHSA1sX8QLFqY914jzu1czJaRbyWupfdkFtGwEImGccA==,52719,gAAAAABnVyhg6h_AO8Xvc4Vuo_vzbnj6w-Bij8aKqojqQjFx7arJPQp4ixWdpJhVqmDZFVf5a5O49i3YUkZESJTw_XVlMkDy5A==,443,tcp,ssl,247.24374079704285,3789.0,1499.0,SF,True,False,0,ShADadTfFr,16,4446,16,2223,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428900135.485859,CxPU0j1monOj573Fn3,gAAAAABnVyhgDOlsAGXOeNGtpN5CDu7TKN6vYmtd_oR6YYvrf6hGjo3EpM2E2FbjqWWcYwf_dLc7j9seCG-5_smiv9G_DC9cTQ==,52720,gAAAAABnVyhgVaj7NcfhBObhh0OMtDK4DftFAKCz1WqMj_Iw5hDKHEvNks41tF9BWluEJsxT_0LxD1D6NqMypK6MclM8LEU8ug==,443,tcp,ssl,242.0722451210022,2014.0,599.0,SF,True,False,0,ShADadtTfF,14,2603,13,1608,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428900334.93649,CgE2bW3UafM2rjglM1,gAAAAABnVyhg2HWmLPaTPqThAU_7xdTzYKUtF5MLVdcaC9kwF0Ezk9S0pVQQr6dVsuyrXDQeGTPtGkm-QO9YEh24yfZ9KBGe8g==,55269,gAAAAABnVyhgrwad0sbxDbcMl2_ZKqrPMsY_tiOPR_bvGamEQlGJ5iZa7u4OEjSYy9Ye-Jbh63Au2MNYEyVEhOHFVkpM6Qj7Zg==,40024,udp,,0.255921840667724,36.0,20.0,SF,True,False,0,Dd,1,64,1,48,Zewnetrzne,Nie,Nie,40024,Niestandardowy,Brak API,Brak API
1428900313.930214,CpoQ4r3gVsfjzrtwob,gAAAAABnVyhgVoBVK32kyjm-Y-odGPnu0Os1Py7SH8KvWTGMkJccDTmFSAOyIvjioJKJVDV-E89duGBxRBldX5NCYFg-1XyR1Q==,3366,gAAAAABnVyhgBI356YuxEtSPgAxMIEpMBLlDQTiE0vX4qqMtla871fOQckT9og3zo-KDfPywjO-ZMIDq-sbkLCwPvBlgL1_W5A==,443,tcp,ssl,105.42333507537842,1407.0,1077.0,RSTO,True,False,0,ShADadfR,9,1775,10,1485,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428900418.294551,Cd0MYDcMmjPXYBb12,gAAAAABnVyhgM-laEpwgpSZrqr3GPhx0-_CVkpY64IPfZyuffXHQSwUT466BcZVBBwEad-n6ILVNklbWzA3qbbrEhCZkIcRTCw==,51620,gAAAAABnVyhg0cxVZCZcQY7lmNzMhCTxKi5QkNaxKuUnFWWi4pYraolecqjqvC9L7RA9jt7ESv02sFa6Cs1tyusCeOY-hFimBw==,53,udp,dns,0.0014441013336180001,37.0,189.0,SF,True,True,0,Dd,1,65,1,217,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428900420.289917,C3YZeN3VodAvETRhS6,gAAAAABnVyhg3zHXFoh_r1OmDtDLWQWXw5B9Gylzo0s_6RuzzsYbd8QF4l805QBFoJnbEdHrNk5r2yG6Iz8C5ZMPjw08TX3HMA==,58761,gAAAAABnVyhgZErCjkg2xBM60ZpXSJj1toskvc2SRhgBx5hvgMINKEcdeD4M1JTs_txsDj05RNx6fAgCcj-UCaGBLgnICBes3A==,53,udp,dns,0.0014009475708000002,39.0,194.0,SF,True,True,0,Dd,1,67,1,222,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428900435.500844,CGRXs34oAQTjGXBM64,gAAAAABnVyhg4GSy_fcRmT0zlLn-yeVg0nt5nsCvj_Y_tQD1ju1hQlwnKQe7_DFUNlpnSYWwW5UPXIrgiFJAOq7D3Scpoyb1IQ==,64585,gAAAAABnVyhg6aBE4epkTE_HpziIkr-cWz4z66x_G9sKNDSoPt9Bx2fKXtoGbgZ4XzG-z6C5thlhJ1xTGvPg9C7ppimvCDG2Bg==,53,udp,dns,0.00154709815979,32.0,112.0,SF,True,True,0,Dd,1,60,1,140,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428900428.436261,CylVFo22DgN4QuVf12,gAAAAABnVyhgqfU6sdLPG_IdGocQrnCi_7Xs9FdFidr9aU3OFL25Rx1wBIjknfxIDvj8jIAq_dXsWMjmqvjXyAGOVtyFejCRcw==,52724,gAAAAABnVyhgyFV5DG_DKMghcW1XwZGHWaOHoYvXlhXX98rRldWn8GjnpkeVCEnhD0wKOrIeM7oT5kyJ_2GjqCfl_woP-HRkmA==,12350,tcp,,15.467843055725098,437.0,137.0,SF,True,False,0,ShADadtFf,10,861,10,565,Zewnetrzne,Tak,Nie,12350,Niestandardowy,Brak API,Brak API
1428900440.461853,Ce2OGHGiFFEfvE7fc,gAAAAABnVyhgvqeVT4szmQGsBFXbQAHxoqijKpz_2XHLDgO44Gr14Bli7O2kJbiLL71lfYXDScUkGvzOZZj28lbMSsxkldsbOA==,51427,gAAAAABnVyhgG0CgPXJQItS4yGmGSZIpb4qZxXk7esiYOZ-_5HwpAhcGi0FQvuzOzhPRPSFuv0y59s1caIQd_Ef2OQLwWiC0oQ==,53,udp,dns,0.0020148754119870002,33.0,76.0,SF,True,True,0,Dd,1,61,1,104,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428900399.644398,CCEOaF1g7xvwV7QgGh,gAAAAABnVyhgwBIlq7xP9nzsQvOxOuqOWBiJrugJ15xoP6Pm3VxZSk28qzBib7rxWqz_-rKgXK0PlXCg0WEBrRWwpNoNVhX_7w==,55269,gAAAAABnVyhgmyyl8huG_bd1-y7zO2extDw9UlxSSluIXjrOXtgCu5LWO8A76sPKkl-uHotbKNSgh8OKWgL49bqX3NmV5MR6GA==,40012,udp,,0.5082299709320061,42.0,144.0,SF,True,False,0,Dd,2,98,2,200,Zewnetrzne,Nie,Nie,40012,Niestandardowy,Brak API,Brak API
1428900400.154357,CPVhqj4H952kmKLAk,gAAAAABnVyhgnrQW8JFYRPoWe-I1udF3ogtjvieqtfCHM1dwbwQtVJ0TJKhPz6QX_Nry5SRJYS7PgiQUBBYwjUntJ_gMAqHAew==,55269,gAAAAABnVyhge5lFW51PZEPvVqCWnhQ8-qUihaIA94G-LrM4gqE2EP0Ggd6M_qg4R8_lT-oBUplSAL_hvNCzAi33lEkMbme0Og==,40005,udp,,0.15806198120117101,436.0,17.0,SF,True,False,0,Dd,1,464,1,45,Zewnetrzne,Nie,Nie,40005,Niestandardowy,Brak API,Brak API
1428900407.028199,Cl2sJ54wEWfby8hNw9,gAAAAABnVyhgCuL1BM1aC8uuvktLOQ8gVdHemKLCjK2yajJS_wk6z0qAYAaEnhkG1iV85lnseVG6I7P03YBsSSiqyEdwgJ3hog==,123,gAAAAABnVyhgnvvoW8hb4mJ-hhpdE7W_oVojblVO6PAalHtwU5gR9KhH1YoAeqP2t33EdA5-skBYplaL0Qnx3u6zWMhS1XB-XA==,123,udp,ntp,,,,S0,True,False,0,D,1,76,0,0,Zewnetrzne,Nie,Nie,123,Standardowy,Brak API,Brak API
